file,sweep,rpm,temperature_c,kappa,viscosity_40c_cst,viscosity_100c_cst
scope_20260424_115654,sweep_8247,3535.0,99.0,0.3405,22.0,4.1
scope_20260424_115654,sweep_8248,1145.8,99.0,0.1938,22.0,4.1
scope_20260424_115654,sweep_8249,1891.4,99.0,0.2491,22.0,4.1
scope_20260424_115654,sweep_825,1355.5,50.0,0.7614,22.0,4.1
scope_20260424_115654,sweep_8250,948.4,99.0,0.1694,22.0,4.1
scope_20260424_115654,sweep_8251,960.1,99.0,0.1711,22.0,4.1
scope_20260424_115654,sweep_8252,955.8,99.0,0.1705,22.0,4.1
scope_20260424_115654,sweep_8253,1143.7,99.0,0.1937,22.0,4.1
scope_20260424_115654,sweep_8254,1143.7,99.0,0.1937,22.0,4.1
scope_20260424_115654,sweep_8255,1145.9,99.0,0.1939,22.0,4.1
scope_20260424_115654,sweep_8256,1047.3,99.0,0.1853,22.0,4.1
scope_20260424_115654,sweep_8257,3681.9,99.0,0.3475,22.0,4.1
scope_20260424_115654,sweep_8258,1752.5,99.0,0.2397,22.0,4.1
scope_20260424_115654,sweep_8259,1150.0,99.0,0.1942,22.0,4.1
scope_20260424_115654,sweep_826,1332.1,50.0,0.7548,22.0,4.1
scope_20260424_115654,sweep_8260,1143.8,98.0,0.1975,22.0,4.1
scope_20260424_115654,sweep_8261,1150.1,98.0,0.1981,22.0,4.1
scope_20260424_115654,sweep_8262,2449.6,98.0,0.289,22.0,4.1
scope_20260424_115654,sweep_8263,1355.4,98.0,0.215,22.0,4.1
scope_20260424_115654,sweep_8264,1340.9,98.0,0.2139,22.0,4.1
scope_20260424_115654,sweep_8265,1335.1,98.0,0.2134,22.0,4.1
scope_20260424_115654,sweep_8266,1332.4,98.0,0.2132,22.0,4.1
scope_20260424_115654,sweep_8267,1335.2,98.0,0.2134,22.0,4.1
scope_20260424_115654,sweep_8268,1335.2,98.0,0.2134,22.0,4.1
scope_20260424_115654,sweep_8269,2339.6,98.0,0.2825,22.0,4.1
scope_20260424_115654,sweep_827,1335.0,50.0,0.7556,22.0,4.1
scope_20260424_115654,sweep_8270,1830.0,98.0,0.2498,22.0,4.1
scope_20260424_115654,sweep_8271,1335.1,98.0,0.2134,22.0,4.1
scope_20260424_115654,sweep_8272,4093.9,98.0,0.3737,22.0,4.1
scope_20260424_115654,sweep_8273,2469.0,98.0,0.2902,22.0,4.1
scope_20260424_115654,sweep_8274,2853.9,97.0,0.3182,22.0,4.1
scope_20260424_115654,sweep_8275,2815.6,97.0,0.3161,22.0,4.1
scope_20260424_115654,sweep_8276,3174.4,97.0,0.3356,22.0,4.1
scope_20260424_115654,sweep_8277,2740.2,97.0,0.3118,22.0,4.1
scope_20260424_115654,sweep_8278,2729.3,97.0,0.3112,22.0,4.1
scope_20260424_115654,sweep_8279,2815.6,97.0,0.3161,22.0,4.1
scope_20260424_115654,sweep_828,1335.1,50.0,0.7556,22.0,4.1
scope_20260424_115654,sweep_8280,1329.4,97.0,0.2172,22.0,4.1
scope_20260424_115654,sweep_8281,2080.7,97.0,0.2717,22.0,4.1
scope_20260424_115654,sweep_8282,1551.6,97.0,0.2347,22.0,4.1
scope_20260424_115654,sweep_8283,2033.4,97.0,0.2686,22.0,4.1
scope_20260424_115654,sweep_8284,1521.3,97.0,0.2324,22.0,4.1
scope_20260424_115654,sweep_8285,1714.1,97.0,0.2466,22.0,4.1
scope_20260424_115654,sweep_8286,5554.0,96.0,0.453,22.0,4.1
scope_20260424_115654,sweep_8287,1551.6,96.0,0.2394,22.0,4.1
scope_20260424_115654,sweep_8288,1709.7,96.0,0.2513,22.0,4.1
scope_20260424_115654,sweep_8289,1733.3,96.0,0.253,22.0,4.1
scope_20260424_115654,sweep_829,1332.4,51.0,0.729,22.0,4.1
scope_20260424_115654,sweep_8290,1713.9,96.0,0.2516,22.0,4.1
scope_20260424_115654,sweep_8291,1718.8,96.0,0.252,22.0,4.1
scope_20260424_115654,sweep_8292,5870.3,96.0,0.4657,22.0,4.1
scope_20260424_115654,sweep_8293,1733.2,96.0,0.253,22.0,4.1
scope_20260424_115654,sweep_8294,1709.5,96.0,0.2513,22.0,4.1
scope_20260424_115654,sweep_8295,1926.3,96.0,0.2668,22.0,4.1
scope_20260424_115654,sweep_8296,1903.0,96.0,0.2651,22.0,4.1
scope_20260424_115654,sweep_8297,1902.8,96.0,0.2651,22.0,4.1
scope_20260424_115654,sweep_8298,1908.6,95.0,0.271,22.0,4.1
scope_20260424_115654,sweep_8299,1897.1,95.0,0.2701,22.0,4.1
scope_20260424_115654,sweep_830,1332.3,51.0,0.729,22.0,4.1
scope_20260424_115654,sweep_8300,1902.8,95.0,0.2706,22.0,4.1
scope_20260424_115654,sweep_8301,1908.6,95.0,0.271,22.0,4.1
scope_20260424_115654,sweep_8302,1902.8,95.0,0.2705,22.0,4.1
scope_20260424_115654,sweep_8303,1897.0,95.0,0.2701,22.0,4.1
scope_20260424_115654,sweep_8304,1897.0,95.0,0.2701,22.0,4.1
scope_20260424_115654,sweep_8305,1902.8,95.0,0.2705,22.0,4.1
scope_20260424_115654,sweep_8306,2080.9,95.0,0.2829,22.0,4.1
scope_20260424_115654,sweep_8307,2087.7,95.0,0.2834,22.0,4.1
scope_20260424_115654,sweep_8308,2088.1,94.0,0.2893,22.0,4.1
scope_20260424_115654,sweep_8309,2088.3,94.0,0.2893,22.0,4.1
scope_20260424_115654,sweep_831,1332.3,51.0,0.729,22.0,4.1
scope_20260424_115654,sweep_8310,2087.8,94.0,0.2893,22.0,4.1
scope_20260424_115654,sweep_8311,2088.0,94.0,0.2893,22.0,4.1
scope_20260424_115654,sweep_8312,3487.8,94.0,0.3739,22.0,4.1
scope_20260424_115654,sweep_8313,1920.5,94.0,0.2774,22.0,4.1
scope_20260424_115654,sweep_8314,2080.9,94.0,0.2888,22.0,4.1
scope_20260424_115654,sweep_8315,2087.9,94.0,0.2893,22.0,4.1
scope_20260424_115654,sweep_8316,2270.6,94.0,0.3017,22.0,4.1
scope_20260424_115654,sweep_8317,2270.8,93.0,0.308,22.0,4.1
scope_20260424_115654,sweep_8318,2270.8,93.0,0.308,22.0,4.1
scope_20260424_115654,sweep_8319,2271.0,93.0,0.308,22.0,4.1
scope_20260424_115654,sweep_832,1332.3,51.0,0.729,22.0,4.1
scope_20260424_115654,sweep_8320,2279.1,93.0,0.3085,22.0,4.1
scope_20260424_115654,sweep_8321,2270.8,93.0,0.308,22.0,4.1
scope_20260424_115654,sweep_8322,2270.8,93.0,0.308,22.0,4.1
scope_20260424_115654,sweep_8323,2295.9,93.0,0.3097,22.0,4.1
scope_20260424_115654,sweep_8324,2270.8,93.0,0.308,22.0,4.1
scope_20260424_115654,sweep_8325,2270.8,93.0,0.308,22.0,4.1
scope_20260424_115654,sweep_8326,2279.0,92.0,0.3151,22.0,4.1
scope_20260424_115654,sweep_8327,2478.8,92.0,0.3286,22.0,4.1
scope_20260424_115654,sweep_8328,2459.1,92.0,0.3273,22.0,4.1
scope_20260424_115654,sweep_8329,2459.2,92.0,0.3273,22.0,4.1
scope_20260424_115654,sweep_833,1335.1,51.0,0.7297,22.0,4.1
scope_20260424_115654,sweep_8330,2459.3,92.0,0.3273,22.0,4.1
scope_20260424_115654,sweep_8331,2802.8,92.0,0.3494,22.0,4.1
scope_20260424_115654,sweep_8332,2459.2,92.0,0.3273,22.0,4.1
scope_20260424_115654,sweep_8333,3555.3,92.0,0.3935,22.0,4.1
scope_20260424_115654,sweep_8334,2459.3,92.0,0.3273,22.0,4.1
scope_20260424_115654,sweep_8335,2459.3,91.0,0.3343,22.0,4.1
scope_20260424_115654,sweep_8336,2459.2,91.0,0.3343,22.0,4.1
scope_20260424_115654,sweep_8337,2459.3,91.0,0.3343,22.0,4.1
scope_20260424_115654,sweep_8338,2647.7,91.0,0.3468,22.0,4.1
scope_20260424_115654,sweep_8339,2647.5,91.0,0.3468,22.0,4.1
scope_20260424_115654,sweep_834,1335.0,51.0,0.7297,22.0,4.1
scope_20260424_115654,sweep_8340,2647.7,91.0,0.3468,22.0,4.1
scope_20260424_115654,sweep_8341,2670.3,91.0,0.3483,22.0,4.1
scope_20260424_115654,sweep_8342,2659.0,91.0,0.3476,22.0,4.1
scope_20260424_115654,sweep_8343,2647.6,90.0,0.3543,22.0,4.1
scope_20260424_115654,sweep_8344,2647.7,90.0,0.3543,22.0,4.1
scope_20260424_115654,sweep_8345,2647.6,90.0,0.3543,22.0,4.1
scope_20260424_115654,sweep_8346,2647.7,90.0,0.3543,22.0,4.1
scope_20260424_115654,sweep_8347,2647.7,90.0,0.3543,22.0,4.1
scope_20260424_115654,sweep_8348,2647.7,90.0,0.3543,22.0,4.1
scope_20260424_115654,sweep_8349,3617.1,90.0,0.4142,22.0,4.1
scope_20260424_115654,sweep_835,1332.2,51.0,0.7289,22.0,4.1
scope_20260424_115654,sweep_8350,2854.2,90.0,0.3679,22.0,4.1
scope_20260424_115654,sweep_8351,2841.0,90.0,0.3671,22.0,4.1
scope_20260424_115654,sweep_8352,2841.2,89.0,0.3751,22.0,4.1
scope_20260424_115654,sweep_8353,2841.2,89.0,0.3751,22.0,4.1
scope_20260424_115654,sweep_8354,2828.2,89.0,0.3742,22.0,4.1
scope_20260424_115654,sweep_8355,2841.2,89.0,0.3751,22.0,4.1
scope_20260424_115654,sweep_8356,2841.0,89.0,0.3751,22.0,4.1
scope_20260424_115654,sweep_8357,2841.2,89.0,0.3751,22.0,4.1
scope_20260424_115654,sweep_8358,2705.3,89.0,0.366,22.0,4.1
scope_20260424_115654,sweep_8359,2977.2,89.0,0.384,22.0,4.1
scope_20260424_115654,sweep_836,1517.5,51.0,0.778,22.0,4.1
scope_20260424_115654,sweep_8360,2976.9,88.0,0.3924,22.0,4.1
scope_20260424_115654,sweep_8361,2962.8,88.0,0.3915,22.0,4.1
scope_20260424_115654,sweep_8362,3327.6,88.0,0.4149,22.0,4.1
scope_20260424_115654,sweep_8363,2963.0,88.0,0.3915,22.0,4.1
scope_20260424_115654,sweep_8364,2976.9,88.0,0.3924,22.0,4.1
scope_20260424_115654,sweep_8365,2962.8,88.0,0.3915,22.0,4.1
scope_20260424_115654,sweep_8366,4290.9,88.0,0.4711,22.0,4.1
scope_20260424_115654,sweep_8367,2880.5,88.0,0.386,22.0,4.1
scope_20260424_115654,sweep_8368,2963.1,87.0,0.4003,22.0,4.1
scope_20260424_115654,sweep_8369,2977.4,87.0,0.4012,22.0,4.1
scope_20260424_115654,sweep_837,1521.2,51.0,0.7789,22.0,4.1
scope_20260424_115654,sweep_8370,2977.4,87.0,0.4012,22.0,4.1
scope_20260424_115654,sweep_8371,2963.0,87.0,0.4003,22.0,4.1
scope_20260424_115654,sweep_8372,2977.1,87.0,0.4012,22.0,4.1
scope_20260424_115654,sweep_8373,2977.1,87.0,0.4012,22.0,4.1
scope_20260424_115654,sweep_8374,2976.9,87.0,0.4012,22.0,4.1
scope_20260424_115654,sweep_8375,2977.2,87.0,0.4012,22.0,4.1
scope_20260424_115654,sweep_8376,2976.9,87.0,0.4012,22.0,4.1
scope_20260424_115654,sweep_8377,2963.0,87.0,0.4003,22.0,4.1
scope_20260424_115654,sweep_8378,2977.2,87.0,0.4012,22.0,4.1
scope_20260424_115654,sweep_8379,2962.8,86.0,0.4093,22.0,4.1
scope_20260424_115654,sweep_838,1521.3,51.0,0.779,22.0,4.1
scope_20260424_115654,sweep_8380,2977.1,86.0,0.4103,22.0,4.1
scope_20260424_115654,sweep_8381,2977.2,86.0,0.4103,22.0,4.1
scope_20260424_115654,sweep_8382,2977.4,86.0,0.4103,22.0,4.1
scope_20260424_115654,sweep_8383,2977.2,86.0,0.4103,22.0,4.1
scope_20260424_115654,sweep_8384,2977.2,86.0,0.4103,22.0,4.1
scope_20260424_115654,sweep_8385,4175.1,86.0,0.4859,22.0,4.1
scope_20260424_115654,sweep_8386,2962.8,86.0,0.4093,22.0,4.1
scope_20260424_115654,sweep_8387,2962.7,86.0,0.4093,22.0,4.1
scope_20260424_115654,sweep_8388,4093.3,86.0,0.4811,22.0,4.1
scope_20260424_115654,sweep_8389,2963.1,86.0,0.4093,22.0,4.1
scope_20260424_115654,sweep_839,1521.2,50.0,0.8066,22.0,4.1
scope_20260424_115654,sweep_8390,4823.5,85.0,0.5342,22.0,4.1
scope_20260424_115654,sweep_8391,2977.4,85.0,0.4197,22.0,4.1
scope_20260424_115654,sweep_8392,2976.9,85.0,0.4196,22.0,4.1
scope_20260424_115654,sweep_8393,4232.5,85.0,0.5004,22.0,4.1
scope_20260424_115654,sweep_8394,2963.0,85.0,0.4187,22.0,4.1
scope_20260424_115654,sweep_8395,5230.1,85.0,0.5562,22.0,4.1
scope_20260424_115654,sweep_8396,2977.1,85.0,0.4196,22.0,4.1
scope_20260424_115654,sweep_8397,5228.8,85.0,0.5561,22.0,4.1
scope_20260424_115654,sweep_8398,5273.3,85.0,0.5585,22.0,4.1
scope_20260424_115654,sweep_8399,5319.1,85.0,0.5609,22.0,4.1
scope_20260424_115654,sweep_840,1521.3,50.0,0.8066,22.0,4.1
scope_20260424_115654,sweep_8400,5318.7,85.0,0.5609,22.0,4.1
scope_20260424_115654,sweep_8401,5318.7,85.0,0.5609,22.0,4.1
scope_20260424_115654,sweep_8402,5318.7,85.0,0.5609,22.0,4.1
scope_20260424_115654,sweep_8403,5364.3,85.0,0.5633,22.0,4.1
scope_20260424_115654,sweep_8404,5363.9,85.0,0.5633,22.0,4.1
scope_20260424_115654,sweep_8405,5363.9,85.0,0.5633,22.0,4.1
scope_20260424_115654,sweep_8406,4702.5,84.0,0.5396,22.0,4.1
scope_20260424_115654,sweep_8407,4702.5,84.0,0.5396,22.0,4.1
scope_20260424_115654,sweep_8408,5364.3,84.0,0.5763,22.0,4.1
scope_20260424_115654,sweep_8409,5365.3,84.0,0.5764,22.0,4.1
scope_20260424_115654,sweep_841,1521.3,50.0,0.8066,22.0,4.1
scope_20260424_115654,sweep_8410,5365.3,84.0,0.5764,22.0,4.1
scope_20260424_115654,sweep_8411,5364.8,84.0,0.5764,22.0,4.1
scope_20260424_115654,sweep_8412,5459.0,84.0,0.5814,22.0,4.1
scope_20260424_115654,sweep_8413,5459.0,84.0,0.5814,22.0,4.1
scope_20260424_115654,sweep_8414,5458.5,84.0,0.5814,22.0,4.1
scope_20260424_115654,sweep_8415,5411.7,84.0,0.5789,22.0,4.1
scope_20260424_115654,sweep_8416,5410.8,84.0,0.5788,22.0,4.1
scope_20260424_115654,sweep_8417,5410.8,84.0,0.5788,22.0,4.1
scope_20260424_115654,sweep_8418,5410.8,84.0,0.5788,22.0,4.1
scope_20260424_115654,sweep_8419,5410.8,84.0,0.5788,22.0,4.1
scope_20260424_115654,sweep_842,1521.3,50.0,0.8066,22.0,4.1
scope_20260424_115654,sweep_8420,5410.3,84.0,0.5788,22.0,4.1
scope_20260424_115654,sweep_8421,5507.1,84.0,0.584,22.0,4.1
scope_20260424_115654,sweep_8422,5459.0,84.0,0.5814,22.0,4.1
scope_20260424_115654,sweep_8423,5556.6,84.0,0.5866,22.0,4.1
scope_20260424_115654,sweep_8424,5556.6,83.0,0.6003,22.0,4.1
scope_20260424_115654,sweep_8425,5556.6,83.0,0.6003,22.0,4.1
scope_20260424_115654,sweep_8426,5556.6,83.0,0.6003,22.0,4.1
scope_20260424_115654,sweep_8427,5459.0,83.0,0.595,22.0,4.1
scope_20260424_115654,sweep_8428,5709.4,83.0,0.6085,22.0,4.1
scope_20260424_115654,sweep_8429,5709.4,83.0,0.6085,22.0,4.1
scope_20260424_115654,sweep_843,1521.2,50.0,0.8066,22.0,4.1
scope_20260424_115654,sweep_8430,5605.9,83.0,0.6029,22.0,4.1
scope_20260424_115654,sweep_8431,5605.9,83.0,0.6029,22.0,4.1
scope_20260424_115654,sweep_8432,5762.0,83.0,0.6113,22.0,4.1
scope_20260424_115654,sweep_8433,5762.0,83.0,0.6113,22.0,4.1
scope_20260424_115654,sweep_8434,5762.0,83.0,0.6113,22.0,4.1
scope_20260424_115654,sweep_8435,5762.0,83.0,0.6113,22.0,4.1
scope_20260424_115654,sweep_8436,5762.0,83.0,0.6113,22.0,4.1
scope_20260424_115654,sweep_8437,5762.0,83.0,0.6113,22.0,4.1
scope_20260424_115654,sweep_8438,5762.0,83.0,0.6113,22.0,4.1
scope_20260424_115654,sweep_8439,5762.0,83.0,0.6113,22.0,4.1
scope_20260424_115654,sweep_844,1521.2,50.0,0.8066,22.0,4.1
scope_20260424_115654,sweep_8440,5869.7,83.0,0.617,22.0,4.1
scope_20260424_115654,sweep_8441,5870.8,83.0,0.617,22.0,4.1
scope_20260424_115654,sweep_8442,5982.6,83.0,0.6229,22.0,4.1
scope_20260424_115654,sweep_8443,5982.6,83.0,0.6229,22.0,4.1
scope_20260424_115654,sweep_8444,5982.6,83.0,0.6229,22.0,4.1
scope_20260424_115654,sweep_8445,5982.1,83.0,0.6228,22.0,4.1
scope_20260424_115654,sweep_8446,5982.1,83.0,0.6228,22.0,4.1
scope_20260424_115654,sweep_8447,5984.4,83.0,0.623,22.0,4.1
scope_20260424_115654,sweep_8448,5981.5,83.0,0.6228,22.0,4.1
scope_20260424_115654,sweep_8449,5981.5,83.0,0.6228,22.0,4.1
scope_20260424_115654,sweep_845,1521.3,50.0,0.8066,22.0,4.1
scope_20260424_115654,sweep_8450,5926.5,83.0,0.6199,22.0,4.1
scope_20260424_115654,sweep_8451,5981.5,83.0,0.6228,22.0,4.1
scope_20260424_115654,sweep_8452,5924.8,83.0,0.6199,22.0,4.1
scope_20260424_115654,sweep_8453,5924.8,82.0,0.6345,22.0,4.1
scope_20260424_115654,sweep_8454,5925.3,82.0,0.6345,22.0,4.1
scope_20260424_115654,sweep_8455,5924.8,82.0,0.6345,22.0,4.1
scope_20260424_115654,sweep_8456,5983.8,82.0,0.6377,22.0,4.1
scope_20260424_115654,sweep_8457,5982.1,82.0,0.6376,22.0,4.1
scope_20260424_115654,sweep_8458,5926.5,82.0,0.6346,22.0,4.1
scope_20260424_115654,sweep_8459,5983.8,82.0,0.6377,22.0,4.1
scope_20260424_115654,sweep_846,1524.9,50.0,0.8075,22.0,4.1
scope_20260424_115654,sweep_8460,5926.5,82.0,0.6346,22.0,4.1
scope_20260424_115654,sweep_8461,5927.7,82.0,0.6347,22.0,4.1
scope_20260424_115654,sweep_8462,5927.1,82.0,0.6346,22.0,4.1
scope_20260424_115654,sweep_8463,5982.1,82.0,0.6376,22.0,4.1
scope_20260424_115654,sweep_8464,5925.9,82.0,0.6346,22.0,4.1
scope_20260424_115654,sweep_8465,5926.5,82.0,0.6346,22.0,4.1
scope_20260424_115654,sweep_8466,5983.8,82.0,0.6377,22.0,4.1
scope_20260424_115654,sweep_8467,5657.2,82.0,0.62,22.0,4.1
scope_20260424_115654,sweep_8468,5924.8,82.0,0.6345,22.0,4.1
scope_20260424_115654,sweep_8469,5927.1,82.0,0.6346,22.0,4.1
scope_20260424_115654,sweep_847,1709.3,50.0,0.855,22.0,4.1
scope_20260424_115654,sweep_8470,5927.1,82.0,0.6346,22.0,4.1
scope_20260424_115654,sweep_8471,5925.9,82.0,0.6346,22.0,4.1
scope_20260424_115654,sweep_8472,5927.1,82.0,0.6346,22.0,4.1
scope_20260424_115654,sweep_8473,5925.9,82.0,0.6346,22.0,4.1
scope_20260424_115654,sweep_8474,5925.9,82.0,0.6346,22.0,4.1
scope_20260424_115654,sweep_8475,5926.5,82.0,0.6346,22.0,4.1
scope_20260424_115654,sweep_8476,5927.1,82.0,0.6346,22.0,4.1
scope_20260424_115654,sweep_8477,5925.3,82.0,0.6345,22.0,4.1
scope_20260424_115654,sweep_8478,5925.3,82.0,0.6345,22.0,4.1
scope_20260424_115654,sweep_8479,5924.8,82.0,0.6345,22.0,4.1
scope_20260424_115654,sweep_848,1709.3,50.0,0.855,22.0,4.1
scope_20260424_115654,sweep_8480,5924.8,82.0,0.6345,22.0,4.1
scope_20260424_115654,sweep_8481,5983.8,82.0,0.6377,22.0,4.1
scope_20260424_115654,sweep_8482,5869.1,82.0,0.6315,22.0,4.1
scope_20260424_115654,sweep_8483,5982.6,82.0,0.6376,22.0,4.1
scope_20260424_115654,sweep_8484,5869.1,82.0,0.6315,22.0,4.1
scope_20260424_115654,sweep_8485,5869.7,82.0,0.6316,22.0,4.1
scope_20260424_115654,sweep_8486,5982.6,82.0,0.6376,22.0,4.1
scope_20260424_115654,sweep_8487,5869.1,82.0,0.6315,22.0,4.1
scope_20260424_115654,sweep_8488,5814.5,82.0,0.6286,22.0,4.1
scope_20260424_115654,sweep_8489,5869.1,82.0,0.6315,22.0,4.1
scope_20260424_115654,sweep_849,1709.4,49.0,0.8858,22.0,4.1
scope_20260424_115654,sweep_8490,5816.8,82.0,0.6287,22.0,4.1
scope_20260424_115654,sweep_8491,5816.8,82.0,0.6287,22.0,4.1
scope_20260424_115654,sweep_8492,5816.8,82.0,0.6287,22.0,4.1
scope_20260424_115654,sweep_8493,5816.8,82.0,0.6287,22.0,4.1
scope_20260424_115654,sweep_8494,5869.1,82.0,0.6315,22.0,4.1
scope_20260424_115654,sweep_8495,5869.1,82.0,0.6315,22.0,4.1
scope_20260424_115654,sweep_8496,5869.1,81.0,0.6466,22.0,4.1
scope_20260424_115654,sweep_8497,5925.9,81.0,0.6498,22.0,4.1
scope_20260424_115654,sweep_8498,5869.7,81.0,0.6467,22.0,4.1
scope_20260424_115654,sweep_8499,5869.1,81.0,0.6466,22.0,4.1
scope_20260424_115654,sweep_850,1709.4,49.0,0.8858,22.0,4.1
scope_20260424_115654,sweep_8500,5869.7,81.0,0.6467,22.0,4.1
scope_20260424_115654,sweep_8501,5814.5,81.0,0.6436,22.0,4.1
scope_20260424_115654,sweep_8502,5814.5,81.0,0.6436,22.0,4.1
scope_20260424_115654,sweep_8503,5814.5,81.0,0.6436,22.0,4.1
scope_20260424_115654,sweep_8504,5814.5,81.0,0.6436,22.0,4.1
scope_20260424_115654,sweep_8505,5983.8,81.0,0.6529,22.0,4.1
scope_20260424_115654,sweep_8506,5983.8,81.0,0.6529,22.0,4.1
scope_20260424_115654,sweep_8507,5813.9,81.0,0.6436,22.0,4.1
scope_20260424_115654,sweep_8508,5870.3,81.0,0.6467,22.0,4.1
scope_20260424_115654,sweep_8509,5870.3,81.0,0.6467,22.0,4.1
scope_20260424_115654,sweep_851,1709.5,49.0,0.8858,22.0,4.1
scope_20260424_115654,sweep_8510,5870.3,81.0,0.6467,22.0,4.1
scope_20260424_115654,sweep_8511,5813.9,81.0,0.6436,22.0,4.1
scope_20260424_115654,sweep_8512,5813.9,81.0,0.6436,22.0,4.1
scope_20260424_115654,sweep_8513,5813.9,81.0,0.6436,22.0,4.1
scope_20260424_115654,sweep_8514,5983.8,81.0,0.6529,22.0,4.1
scope_20260424_115654,sweep_8515,5983.8,81.0,0.6529,22.0,4.1
scope_20260424_115654,sweep_8516,5813.9,81.0,0.6436,22.0,4.1
scope_20260424_115654,sweep_8517,5813.9,81.0,0.6436,22.0,4.1
scope_20260424_115654,sweep_8518,5813.9,81.0,0.6436,22.0,4.1
scope_20260424_115654,sweep_8519,5813.9,81.0,0.6436,22.0,4.1
scope_20260424_115654,sweep_852,1709.3,49.0,0.8857,22.0,4.1
scope_20260424_115654,sweep_8520,5813.9,81.0,0.6436,22.0,4.1
scope_20260424_115654,sweep_8521,5813.9,81.0,0.6436,22.0,4.1
scope_20260424_115654,sweep_8522,5458.0,81.0,0.6236,22.0,4.1
scope_20260424_115654,sweep_8523,5760.4,81.0,0.6406,22.0,4.1
scope_20260424_115654,sweep_8524,5760.4,81.0,0.6406,22.0,4.1
scope_20260424_115654,sweep_8525,5815.1,81.0,0.6437,22.0,4.1
scope_20260424_115654,sweep_8526,5760.9,81.0,0.6407,22.0,4.1
scope_20260424_115654,sweep_8527,5982.6,81.0,0.6529,22.0,4.1
scope_20260424_115654,sweep_8528,5760.9,81.0,0.6407,22.0,4.1
scope_20260424_115654,sweep_8529,5813.9,81.0,0.6436,22.0,4.1
scope_20260424_115654,sweep_853,1709.3,49.0,0.8857,22.0,4.1
scope_20260424_115654,sweep_8530,5814.5,81.0,0.6436,22.0,4.1
scope_20260424_115654,sweep_8531,5814.5,81.0,0.6436,22.0,4.1
scope_20260424_115654,sweep_8532,5814.5,81.0,0.6436,22.0,4.1
scope_20260424_115654,sweep_8533,5815.1,81.0,0.6437,22.0,4.1
scope_20260424_115654,sweep_8534,5814.5,81.0,0.6436,22.0,4.1
scope_20260424_115654,sweep_8535,5814.5,81.0,0.6436,22.0,4.1
scope_20260424_115654,sweep_8536,5814.5,81.0,0.6436,22.0,4.1
scope_20260424_115654,sweep_8537,5813.9,81.0,0.6436,22.0,4.1
scope_20260424_115654,sweep_8538,5813.9,81.0,0.6436,22.0,4.1
scope_20260424_115654,sweep_8539,5982.6,81.0,0.6529,22.0,4.1
scope_20260424_115654,sweep_854,1709.3,49.0,0.8857,22.0,4.1
scope_20260424_115654,sweep_8540,5983.8,81.0,0.6529,22.0,4.1
scope_20260424_115654,sweep_8541,5814.5,81.0,0.6436,22.0,4.1
scope_20260424_115654,sweep_8542,5814.5,81.0,0.6436,22.0,4.1
scope_20260424_115654,sweep_8543,5814.5,81.0,0.6436,22.0,4.1
scope_20260424_115654,sweep_8544,5814.5,81.0,0.6436,22.0,4.1
scope_20260424_115654,sweep_8545,5814.5,81.0,0.6436,22.0,4.1
scope_20260424_115654,sweep_8546,5814.5,81.0,0.6436,22.0,4.1
scope_20260424_115654,sweep_8547,5925.3,81.0,0.6497,22.0,4.1
scope_20260424_115654,sweep_8548,5925.3,81.0,0.6497,22.0,4.1
scope_20260424_115654,sweep_8549,5868.5,81.0,0.6466,22.0,4.1
scope_20260424_115654,sweep_855,1709.3,49.0,0.8857,22.0,4.1
scope_20260424_115654,sweep_8550,5869.7,81.0,0.6467,22.0,4.1
scope_20260424_115654,sweep_8551,5814.5,81.0,0.6436,22.0,4.1
scope_20260424_115654,sweep_8552,5814.5,81.0,0.6436,22.0,4.1
scope_20260424_115654,sweep_8553,5869.1,81.0,0.6466,22.0,4.1
scope_20260424_115654,sweep_8554,5869.1,81.0,0.6466,22.0,4.1
scope_20260424_115654,sweep_8555,5869.1,81.0,0.6466,22.0,4.1
scope_20260424_115654,sweep_8556,5816.8,81.0,0.6438,22.0,4.1
scope_20260424_115654,sweep_8557,5813.9,81.0,0.6436,22.0,4.1
scope_20260424_115654,sweep_8558,5813.9,81.0,0.6436,22.0,4.1
scope_20260424_115654,sweep_8559,5760.9,81.0,0.6407,22.0,4.1
scope_20260424_115654,sweep_856,1713.8,49.0,0.8869,22.0,4.1
scope_20260424_115654,sweep_8560,5983.2,81.0,0.6529,22.0,4.1
scope_20260424_115654,sweep_8561,5925.9,81.0,0.6498,22.0,4.1
scope_20260424_115654,sweep_8562,5985.0,81.0,0.653,22.0,4.1
scope_20260424_115654,sweep_8563,5982.6,81.0,0.6529,22.0,4.1
scope_20260424_115654,sweep_8564,5656.1,81.0,0.6348,22.0,4.1
scope_20260424_115654,sweep_8565,5926.5,81.0,0.6498,22.0,4.1
scope_20260424_115654,sweep_8566,5925.3,81.0,0.6497,22.0,4.1
scope_20260424_115654,sweep_8567,5762.0,81.0,0.6407,22.0,4.1
scope_20260424_115654,sweep_8568,5983.8,81.0,0.6529,22.0,4.1
scope_20260424_115654,sweep_8569,5604.9,81.0,0.6319,22.0,4.1
scope_20260424_115654,sweep_857,1920.2,48.0,0.973,22.0,4.1
scope_20260424_115654,sweep_8570,5656.1,81.0,0.6348,22.0,4.1
scope_20260424_115654,sweep_8571,5605.4,81.0,0.6319,22.0,4.1
scope_20260424_115654,sweep_8572,5457.5,81.0,0.6236,22.0,4.1
