,skewness,crest_factor,kurtosis,mobility,complexity,dominant_frequency,spectral_mean,spectral_kurtosis,normalized_frequency_std
17,0.019513593191783665,0.006780522760069548,-0.0018189141441793944,0.18902390631966481,0.014675292436827709,0.04612782260883721,-0.34653430033701704,-0.10430642447084841,0.020425667447421626
18,-0.015361220828086712,0.00805835116730319,-0.011426523358183482,0.19286237794293443,-0.00047362756911654394,0.055417764419096814,-0.3031150135976568,-0.08769514383917308,-0.018933498603616653
19,-0.00013847823833117368,0.007850065171932761,0.003782333961122541,0.05118311329125347,0.021123670918102463,0.08845832855632918,-0.2909280080629454,-0.09971918050651418,0.00638358262354766
20,-0.004705916692485572,0.017551757417991747,-0.010887315679977543,0.16533698089868643,0.03597809178244715,0.04750087132555786,-0.33075819872677004,-0.09966724272386748,0.0025555378612880427
21,0.025401578635901756,0.014249097479043163,-0.0007543452810373795,0.1785062400200873,0.012960793882518256,0.05407891204386153,-0.32204763498313227,-0.09740517784921947,0.0031072807506533373
22,0.02131545283324686,0.0085630021405088,-0.002803158379628128,0.2153181124959666,0.032503817793810175,0.04145451484546878,-0.3157754481458783,-0.09736484334112533,0.0055523148516512634
23,-0.011696971580287232,0.012798479784506326,0.019156438974767275,0.03895163787351509,0.010213018428605464,0.06824852313067006,-0.3109835529884498,-0.09362874905950325,0.009349513649838718
24,0.008042527543661339,0.013915235849835792,0.003564396310160982,0.18656501842213963,0.030573351798557132,0.041169396572876125,-0.3284523118637802,-0.09999534518816727,0.013019446177786437
25,0.030491697661648214,0.020261086924335328,0.006324464520041411,0.09546142830805772,0.021236312369476897,0.09661035093478283,-0.29166589242350394,-0.09401690719811905,0.0174810478838977
26,0.00077649656358257,0.034118585081744895,0.016324171996195225,-0.0295811420802604,0.02412276655022218,0.07007975795161851,-0.28717055949151427,-0.08133060057490925,0.011197678719488938
27,0.023241105416496648,0.024893377869300588,0.025209970821781093,0.3688492344539522,0.0017861429522771787,-0.003868556344642497,0.20709442828781557,0.06339668519231968,-0.00925756938679972
28,0.015448213091623706,0.023834149944573203,0.02282250667522374,0.3045157771151978,0.006929204514112047,0.06588746407698691,0.20140017603371735,0.06224754601482359,-0.0020410697909122918
29,0.0034275178778501976,0.016947580388250665,0.02205105375417568,0.32115332680280145,0.01571470086965941,-0.004455810151021916,0.21091020163345603,0.050909551683886875,-0.01855540942165926
30,0.004127188889359178,-0.034625941668401564,-0.043483695109441965,0.25969576793304566,0.0006305638459564859,0.06851924856792661,0.23611481324782158,0.14875278405126713,0.028303120850315364
31,0.0389299700392175,0.014146105733827415,-0.00847962369519985,0.3355605111223362,0.02915900536504735,-0.03194041389097512,0.1525598310346779,0.10370157606586315,0.016589834298404
32,-0.0037605409067951036,-0.0014959701605503383,0.008615805728301099,0.2750280761113507,0.03624203250302233,0.042864222952413086,0.25253645697254495,0.07705238273125785,-0.00811442108292855
33,-0.019088827353410057,-0.013838297118726181,-0.04123609798839271,0.04446626214683328,0.0220965050811548,0.03320582408439499,0.21816184716044085,0.052781562884119566,-0.022033979214104323
34,-0.00041756516924187193,0.01304197844478195,0.01311662997486964,0.34792595314983393,0.03819154476795832,0.04686314029439002,0.22818052352807336,0.059019976186136365,-0.023503221010724086
35,-0.0028998196888820288,-0.004410886009630356,0.01529070760455576,0.36485272489830856,0.004966459282294168,-0.007587305810411169,0.14020390782355555,0.06570609481863682,0.034230444689716755
36,0.0012752069325398887,0.008343418543443273,-0.009114685572349457,0.007738583688271824,0.010191991700956778,0.048894658382732444,0.11258956470232531,0.12298538886839362,0.02287178734984065
37,-0.01149145144613698,0.02322748406388834,0.01778548916176205,0.35192281362721234,0.0032011264697048834,-0.002347370280903071,0.23441813434278164,0.060711008092676065,-0.01407618329124856
38,-0.009918445424152506,0.009829964085911956,0.037994921945622144,0.21392776792410653,0.009661613448110302,0.022962747005148124,-0.34164922830380023,-0.07755625554044177,-0.002344133998127883
39,0.011720036717429105,-0.022203695241267453,-0.03325367657330541,-0.011893901377906224,0.023303867322558937,0.04143730548508935,0.15930119897745101,0.08318850315521456,0.022747211688328
40,0.05473643698448739,0.020084554681381074,0.01721815451937209,0.37403791761617083,0.013343094245539125,0.039501314069264284,0.21980530240252305,0.06599035759711577,-0.008216047795378593
41,0.06592719276475988,0.019770177417696946,0.04929862082844671,-0.11065719074681797,0.005878796102279508,0.12097130428141765,0.1970622725762607,0.01647268890668234,-0.05217932074040775
42,-0.014557382524654666,0.0042344991007048196,-0.00022357582053114203,-0.06827903633433409,0.008266090735607839,0.04349398595395565,0.09595957994479727,0.03648107396736282,0.008720596527033784
43,0.003909313131281583,-0.002853719167849915,-0.014260243070837016,-0.01179026938327376,0.008116865246864462,-0.013419336240083441,0.1601728785209574,0.08062262575440392,0.025035064221139786
44,-0.008185123040542546,0.012575191884238817,0.0024542819165585647,0.16675318857569876,0.0066581535596885915,0.08644614571351501,-0.25803948259700477,-0.09387168126959193,-0.0012178690495251254
45,-0.006068672210600065,-0.01867472137257498,-0.04811628631606862,0.059738994134298715,0.03984249019731663,0.03704037302574906,0.20566423055361696,0.06895656251244153,-0.009097351458725401
46,0.003140481488590094,-0.020378332381811817,-0.01855594742891651,0.336781463340445,0.0037798857581735645,0.07405750677980799,0.2606356153730885,0.0772782457896166,-0.02447433428389475
47,-0.014162873968391563,0.028879134115092457,0.01168999467121623,0.21235473923487844,0.0061907759961738465,-0.005513238690785376,0.20538403984410578,0.07068841196411575,-0.0038394507416955647
48,0.012487853186718266,0.051059413331010516,0.05119119455309593,0.1992114625910041,0.05746749185113553,0.07428729089691181,0.279135860325814,0.06046359659021215,-0.01926206335549421
49,-0.006630106667179644,0.04658853918087311,0.031705642090343114,0.16156400387555653,0.011453656232009671,0.11155817161419541,-0.20188302813247685,0.02750900691724256,0.004898039910405034
50,0.003427764889269703,0.006128497073178779,-0.010914141738504418,0.22281702376787418,0.035341670336233894,-0.015794379763185915,0.22251913792508593,0.10533026411735369,0.02841293674253243
51,-0.008760170622066608,0.02936798256211159,0.011240086019656549,0.13557307038740382,-0.021333823172352214,0.04851256726887841,0.20714295071409478,0.06305467679200616,0.0015995118519107486
52,0.012486091282751492,0.017884906255760405,0.02267526742359455,0.3010353183410299,0.00849037359831097,-0.0046575705412291255,0.23351350925986444,0.10078884569593925,0.030900971389250475
53,0.024475143173948322,0.018480729180383685,0.019281772679638313,0.21231184837596426,-0.002063024516141519,0.06771263953096218,0.22088679885490334,0.06111034479861438,-0.015859937527000788
54,-0.007471204720392077,0.01716316508956,0.013657970190269573,0.285761266385173,0.03365250700376386,0.04488691257647415,0.22423711623563902,0.08320295498399935,0.014150410633174178
