,US_0-10kHz__dominant_frequency,US_0-10kHz__kurtosis,US_0-10kHz__mobility,US_10-20kHz__complexity,US_10-20kHz__crest_factor,US_10-20kHz__mobility,US_10-20kHz__spectral_bandwidth,US_20-100kHz__complexity,US_20-100kHz__spectral_bandwidth,US_20-100kHz__spectral_skewness,complexity,skewness
47,-0.00459972423276463,0.019569856346189615,0.21806869109402216,0.10929650488115387,0.019409514067639695,0.09364645761735875,0.004502412903806477,0.003993203549803049,0.043696177818778284,-0.001095472231015103,0.05682550599275822,-0.013267140862647237
48,-0.004998659552171796,0.009073382934849048,0.08213333831655437,0.05531765393764804,0.015395530637190655,0.06057148072231833,0.003128968722222647,-0.026959266658433238,-0.009906137126307099,-0.00011966337764975992,0.0319851605768953,0.009981083449921824
49,0.011357688543522029,0.007412490214735363,0.06412318465095233,0.03277532283356605,-0.002010611773588368,0.09539347815916893,0.0040394442789547114,0.01774124303380388,0.040491774532863574,-0.00106449410904913,0.02728330214200256,0.022915352944509616
50,0.014150235779372194,-0.017663731054174032,0.024716645483289897,0.011114400144505873,-0.00732863117660125,0.06787236674883815,-0.0003278335331832995,0.019525405737254163,-0.00712765818050909,-0.00021526895469753916,0.014729305245327435,0.03016114796806485
51,-0.004998659552171796,0.00039783053338197835,0.1483685529642511,0.0943117698822111,0.004257561950511829,0.08944536586902375,0.0006017273417592562,-0.04735914198989173,0.0054492799876022366,-0.000555189033339877,0.05987975866505595,-0.001757509389147183
52,-0.00459972423276463,0.009300112711738508,0.1602447266268052,0.0339390730704065,-0.01429566365867535,0.09116983695565231,0.0016683876324887364,-0.02964483396343545,0.06702244384125962,-0.0012774371493603424,0.05077848275664453,0.005519745987743327
53,-0.00340291827454313,0.002574129341379326,0.06098684258824711,0.0005124991902119676,0.023384683794164626,0.04543133579268853,-0.005047734410213031,0.015724548712698884,-0.00840048928973773,-0.00017228939730525706,0.029703054008409953,0.009331676262514464
54,-0.005397594871578962,0.03415843052448724,0.052245424722039364,0.039737071081859004,0.03290892481932031,0.0478735941512826,0.004153154188708125,0.035903294643978845,0.02683552765353813,-0.0009112514137221389,0.03473099122863221,0.007634011827325984
55,-0.00340291827454313,-0.10617928259966017,0.022299261624519277,0.03782971786265664,-0.0052444520143390405,0.022437804576766203,0.0018856785787931968,-0.024704689562635825,0.038466422391336665,-0.0010444830232430916,0.02015816721553113,0.019103253749294793
56,-0.00459972423276463,-0.12601361616971504,0.09103558299490963,0.13588916480917887,-0.03812897300053295,0.08712487512974064,-0.0034348660980024997,-0.11383556367424638,-0.026186006259937573,0.0007635460331294282,0.029567320416681732,-0.042510411571912085
