,AE_20-500kHz__rms,AE_20-500kHz__skewness,AE_20-500kHz__spectral_skewness,AE_500-1000kHz__crest_factor,AE_500-1000kHz__mobility,AE_500-1000kHz__rms,AE_500-1000kHz__skewness,AE_500-1000kHz__spectral_kurtosis,margin_factor,shape_factor,spectral_skewness
87,0.017567110221055754,-0.0029373598466833828,-0.0004386136337963051,-0.01975043002070749,-0.28418571556217304,-0.01307462439365296,0.003440341279274015,7.222295005265684e-05,-0.01258531434989231,0.009795410105420574,0.00044024362424587926
88,0.019475306256832647,0.0015212846157574068,0.006638281659832992,-0.028917873322160528,-0.27910257287461326,-0.005522494688740498,0.00616679174938669,0.003043075352282702,-0.011136807639948247,0.02071449615583325,0.0002449675402505223
89,0.011742535336854496,0.0017421051716129043,-0.0010558903195657303,-0.02501783224878061,-0.24108294158054108,0.006832497083055477,0.005231354690196202,0.0015386455574971304,-0.014185944372909707,0.008333856757561011,0.000502881463171557
90,0.01556310679402685,0.0006155581579961268,-7.159391205256927e-05,-0.01351383079072291,-0.26967428737414806,0.007793902551910107,6.224658918892385e-05,0.0015818743427356838,-0.013159571750255181,0.016438092353129895,0.0007937195364907921
91,0.017268167809209815,0.0017044527929655803,0.0007814179556186397,-0.02716977367787726,-0.26704572531620935,-0.001213022102532644,0.00954114119766869,0.0022430802274007416,-0.014759363341967133,0.012207308856243966,0.0013899581085304756
92,0.020173954344936802,0.0012040121750764164,0.0013181280519314212,-0.023732583542815044,-0.2772107660214078,0.0014350465139647203,0.01897250736384831,0.0012750774134786392,-0.009853692374736862,0.018769306249708986,0.0010019991398638164
93,0.017922042096630602,0.007521367144177957,0.0022781320297552148,-0.035124259544616336,-0.2705668190669959,0.008150841652660563,0.006377372347438551,-0.000979049883872349,-0.011789978007524633,0.020062770216471737,0.001797659565901279
94,0.01878989530111625,-0.00118142910683406,-0.0012905784853984232,-0.027339769094199086,-0.28093924997441194,-0.005200194759024559,-0.005191126163474154,0.0024990261941684492,-0.012320458905521721,0.0011284135436863982,0.003583950262243307
95,0.016234267406883513,0.0017106971718644241,0.000433776977054994,-0.03323474988594408,-0.262038598109542,-0.0005347630666084204,0.002956219676021599,0.0038929744723018396,-0.012712821675413332,0.014644307257321687,0.0009306997105318429
96,0.028171166342199374,0.010311360361106785,0.0037270037054817342,-0.021769019930614236,-0.2569670502593349,0.0038019062451479387,-0.00032489522383328287,0.0019315746545485373,-0.00024571520769428975,-0.009118359135938833,0.002327847841710139
